0.858836 0.008503 2.935460e-03 5.648419e-05 
0.876012 0.008673 2.912515e-03 5.594129e-05 
0.893532 0.008847 2.949469e-03 4.690292e-05 
0.911403 0.009024 2.978155e-03 4.731711e-05 
0.929631 0.009204 3.050726e-03 4.769744e-05 
0.948224 0.009388 3.061104e-03 4.082295e-05 
0.967188 0.009576 3.055923e-03 4.208895e-05 
0.986532 0.009768 3.033220e-03 4.279125e-05 
1.006263 0.009963 3.006519e-03 3.921336e-05 
1.026388 0.010162 2.965315e-03 3.526954e-05 
1.046916 0.010365 2.941744e-03 3.579340e-05 
1.067854 0.010573 2.940612e-03 3.204647e-05 
1.089211 0.010784 2.996647e-03 3.382442e-05 
1.110995 0.011000 3.065868e-03 3.072567e-05 
1.133215 0.011220 3.077130e-03 2.944438e-05 
1.155880 0.011444 3.079124e-03 2.880890e-05 
1.178997 0.011673 3.062383e-03 3.109021e-05 
1.202577 0.011907 3.034795e-03 2.864479e-05 
1.226629 0.012145 3.008311e-03 2.908221e-05 
1.251161 0.012388 2.980249e-03 2.767167e-05 
1.276184 0.012635 2.983581e-03 3.003901e-05 
1.301708 0.012888 3.002108e-03 2.794231e-05 
1.327742 0.013146 3.059310e-03 2.789661e-05 
1.354297 0.013409 3.139305e-03 2.827303e-05 
1.381383 0.013677 3.151092e-03 3.007329e-05 
1.409011 0.013951 3.164751e-03 2.902526e-05 
1.437191 0.014230 3.162536e-03 3.056150e-05 
1.465935 0.014514 3.140573e-03 3.109924e-05 
1.495253 0.014804 3.129782e-03 3.116673e-05 
1.525159 0.015101 3.095571e-03 3.153923e-05 
1.555662 0.015403 3.063499e-03 3.189149e-05 
1.586775 0.015711 3.029958e-03 3.265576e-05 
1.618510 0.016025 2.999171e-03 3.296411e-05 
1.650881 0.016345 2.989580e-03 3.269806e-05 
1.683898 0.016672 2.977219e-03 3.288337e-05 
1.717576 0.017006 3.021757e-03 3.519671e-05 
1.751928 0.017346 3.061630e-03 3.528438e-05 
1.786966 0.017693 3.092298e-03 4.031725e-05 
1.822706 0.018047 3.111970e-03 3.863785e-05 
1.859160 0.018408 3.143365e-03 3.749235e-05 
1.896343 0.018776 3.127244e-03 4.050827e-05 
1.934270 0.019151 3.119644e-03 4.315901e-05 
1.972955 0.019534 3.124790e-03 4.232468e-05 
2.012414 0.019925 3.108239e-03 4.338896e-05 
2.052663 0.020323 3.083102e-03 4.483752e-05 
2.093716 0.020730 3.047468e-03 4.388528e-05 
2.135590 0.021144 3.015883e-03 4.775565e-05 
2.178302 0.021567 2.998319e-03 4.587482e-05 
2.221868 0.021999 3.009985e-03 5.230072e-05 
2.266305 0.022439 2.997033e-03 4.942837e-05 
2.311631 0.022887 3.005548e-03 5.091198e-05 
2.357864 0.023345 3.025499e-03 5.640825e-05 
2.405021 0.023812 3.055753e-03 5.741792e-05 
2.453122 0.024288 3.092602e-03 6.482503e-05 
2.502184 0.024774 3.130103e-03 6.534171e-05 
2.552228 0.025270 3.144506e-03 6.733411e-05 
2.603272 0.025775 3.158261e-03 7.000245e-05 
2.655338 0.026290 3.153632e-03 7.440546e-05 
2.708445 0.026816 3.166443e-03 8.492320e-05 
2.762614 0.027353 3.172305e-03 9.226114e-05 
2.817866 0.027900 3.180601e-03 1.166270e-04 
